/content/drive/MyDrive/AI스터디/data/input_data/ok_0000.png,FAIL,0.59376884
/content/drive/MyDrive/AI스터디/data/input_data/ok_0001.png,FAIL,0.66506314
/content/drive/MyDrive/AI스터디/data/input_data/ok_0002.png,OK,0.4725626
/content/drive/MyDrive/AI스터디/data/input_data/ok_0003.png,OK,0.46656665
/content/drive/MyDrive/AI스터디/data/input_data/ok_0004.png,OK,0.49373347
/content/drive/MyDrive/AI스터디/data/input_data/ok_0005.png,FAIL,0.5711124
/content/drive/MyDrive/AI스터디/data/input_data/ok_0006.png,OK,0.46347123
/content/drive/MyDrive/AI스터디/data/input_data/ok_0007.png,OK,0.47296986
/content/drive/MyDrive/AI스터디/data/input_data/ok_0008.png,FAIL,0.5878369
/content/drive/MyDrive/AI스터디/data/input_data/ok_0009.png,FAIL,0.5701881
/content/drive/MyDrive/AI스터디/data/input_data/ok_0010.png,OK,0.4501678
/content/drive/MyDrive/AI스터디/data/input_data/ok_0011.png,FAIL,0.5769257
/content/drive/MyDrive/AI스터디/data/input_data/ok_0012.png,OK,0.49416715
/content/drive/MyDrive/AI스터디/data/input_data/ok_0013.png,OK,0.46299806
/content/drive/MyDrive/AI스터디/data/input_data/ok_0014.png,OK,0.47056332
/content/drive/MyDrive/AI스터디/data/input_data/ok_0015.png,OK,0.47721243
/content/drive/MyDrive/AI스터디/data/input_data/ok_0016.png,OK,0.470042
/content/drive/MyDrive/AI스터디/data/input_data/ok_0017.png,OK,0.4753227
/content/drive/MyDrive/AI스터디/data/input_data/ok_0018.png,OK,0.46907827
/content/drive/MyDrive/AI스터디/data/input_data/ok_0019.png,FAIL,0.65792924
/content/drive/MyDrive/AI스터디/data/input_data/ok_0020.png,OK,0.46160328
/content/drive/MyDrive/AI스터디/data/input_data/ok_0021.png,OK,0.46622324
/content/drive/MyDrive/AI스터디/data/input_data/ok_0022.png,OK,0.47050765
/content/drive/MyDrive/AI스터디/data/input_data/ok_0023.png,OK,0.4720708
/content/drive/MyDrive/AI스터디/data/input_data/ok_0024.png,OK,0.4717772
/content/drive/MyDrive/AI스터디/data/input_data/ok_0025.png,OK,0.4782467
/content/drive/MyDrive/AI스터디/data/input_data/ok_0026.png,OK,0.47380468
/content/drive/MyDrive/AI스터디/data/input_data/ok_0027.png,FAIL,0.57632434
/content/drive/MyDrive/AI스터디/data/input_data/ok_0028.png,OK,0.4645904
/content/drive/MyDrive/AI스터디/data/input_data/ok_0029.png,OK,0.48031393
/content/drive/MyDrive/AI스터디/data/input_data/ok_0030.png,FAIL,0.59296024
/content/drive/MyDrive/AI스터디/data/input_data/ok_0031.png,FAIL,0.5566638
/content/drive/MyDrive/AI스터디/data/input_data/ok_0032.png,OK,0.4639235
/content/drive/MyDrive/AI스터디/data/input_data/ok_0033.png,OK,0.4705834
/content/drive/MyDrive/AI스터디/data/input_data/ok_0034.png,OK,0.4501678
/content/drive/MyDrive/AI스터디/data/input_data/ok_0035.png,OK,0.49986017
/content/drive/MyDrive/AI스터디/data/input_data/ok_0036.png,OK,0.46616864
/content/drive/MyDrive/AI스터디/data/input_data/ok_0037.png,OK,0.46888003
/content/drive/MyDrive/AI스터디/data/input_data/ok_0038.png,OK,0.4994054
/content/drive/MyDrive/AI스터디/data/input_data/ok_0039.png,OK,0.46709552
/content/drive/MyDrive/AI스터디/data/input_data/ok_0040.png,OK,0.4501678
/content/drive/MyDrive/AI스터디/data/input_data/ok_0041.png,OK,0.4705976
/content/drive/MyDrive/AI스터디/data/input_data/ok_0042.png,OK,0.46345398
/content/drive/MyDrive/AI스터디/data/input_data/ok_0043.png,OK,0.47318006
/content/drive/MyDrive/AI스터디/data/input_data/ok_0044.png,OK,0.47022527
/content/drive/MyDrive/AI스터디/data/input_data/ok_0045.png,OK,0.45870116
/content/drive/MyDrive/AI스터디/data/input_data/ok_0046.png,FAIL,0.5504532
/content/drive/MyDrive/AI스터디/data/input_data/ok_0047.png,OK,0.47006875
/content/drive/MyDrive/AI스터디/data/input_data/ok_0048.png,OK,0.4717834
/content/drive/MyDrive/AI스터디/data/input_data/ok_0049.png,OK,0.48520035
/content/drive/MyDrive/AI스터디/data/input_data/ok_0050.png,FAIL,0.5656669
/content/drive/MyDrive/AI스터디/data/input_data/ok_0051.png,OK,0.4707952
/content/drive/MyDrive/AI스터디/data/input_data/ok_0052.png,OK,0.4667184
/content/drive/MyDrive/AI스터디/data/input_data/ok_0053.png,FAIL,0.5533627
/content/drive/MyDrive/AI스터디/data/input_data/ok_0054.png,OK,0.49964142
/content/drive/MyDrive/AI스터디/data/input_data/ok_0055.png,OK,0.4670475
/content/drive/MyDrive/AI스터디/data/input_data/ok_0056.png,OK,0.4722583
/content/drive/MyDrive/AI스터디/data/input_data/ok_0057.png,FAIL,0.6033742
/content/drive/MyDrive/AI스터디/data/input_data/ok_0058.png,OK,0.47438988
/content/drive/MyDrive/AI스터디/data/input_data/ok_0059.png,OK,0.4501678
/content/drive/MyDrive/AI스터디/data/input_data/ok_0060.png,OK,0.46615005
/content/drive/MyDrive/AI스터디/data/input_data/ok_0061.png,FAIL,0.58494467
/content/drive/MyDrive/AI스터디/data/input_data/ok_0062.png,OK,0.47063336
/content/drive/MyDrive/AI스터디/data/input_data/ok_0063.png,OK,0.46173218
/content/drive/MyDrive/AI스터디/data/input_data/ok_0064.png,OK,0.47331363
/content/drive/MyDrive/AI스터디/data/input_data/ok_0065.png,OK,0.4741838
/content/drive/MyDrive/AI스터디/data/input_data/ok_0066.png,FAIL,0.54633814
/content/drive/MyDrive/AI스터디/data/input_data/ok_0067.png,OK,0.47364524
/content/drive/MyDrive/AI스터디/data/input_data/ok_0068.png,OK,0.46671492
/content/drive/MyDrive/AI스터디/data/input_data/ok_0069.png,FAIL,0.6620996
/content/drive/MyDrive/AI스터디/data/input_data/ok_0070.png,OK,0.46179974
/content/drive/MyDrive/AI스터디/data/input_data/ok_0071.png,OK,0.46823016
/content/drive/MyDrive/AI스터디/data/input_data/ok_0072.png,OK,0.47688487
/content/drive/MyDrive/AI스터디/data/input_data/ok_0073.png,OK,0.4705922
